1388966400,908.24999,1019.0,886.43973,919.11176,75.0963876,824
1389052800,916.81972,945.0,810.0,810.0,49.40815708,723
1389139200,810.0,899.84281,788.0,824.98287,19.18275555,425
1389225600,825.56345,870.0,807.42084,841.86934,8.1583345,192
1389312000,839.99,857.34056,817.0,857.33056,8.02451046,134
1389398400,858.2,918.05471,857.16554,899.84105,18.74828487,117
1389484800,899.96114,900.93989,833.00001,860.0,25.42943314,385
1389571200,847.32152,859.99999,815.0,835.0,25.86912661,486
1389657600,835.0,877.293,805.0,831.0,31.66288131,188
1389744000,831.0,864.0,828.0,850.00364,6.70756459,95
1389830400,853.0,865.0,824.0,826.97077,28.6020137,496
1389916800,824.1264,835.06427,788.0,804.0,26.35803928,378
1390003200,812.90538,844.14159,807.74074,819.51,18.76832727,163
1390089600,819.51,848.9,819.51,835.0,11.93959203,47
1390176000,843.94804,855.0,830.1,843.76589,4.44675857,84
1390262400,840.0,845.98999,820.1,829.01,6.89537424,62
1390348800,829.0,834.53144,821.0,830.88999,1.71261648,17
1390435200,822.4,830.88899,821.0,830.88897,11.58125085,67
1390521600,830.88897,835.48427,783.0,803.01935,25.00906729,159
1390608000,803.01936,830.0,795.07478,812.02,9.92963832,126
1390694400,818.0,840.0,813.0,826.72139,6.56973636,128
1390780800,826.70102,840.0,780.0,780.0,35.69920751,136
1390867200,780.0,830.0,775.0,815.99,15.75364425,113
1390953600,815.99,826.22571,795.0,795.0,18.92440096,136
1391040000,802.4522,815.23135,787.01,808.0,27.02869698,279
1391126400,808.0,812.63409,801.0,812.19037,12.86179583,245
1391212800,807.30274,835.0,803.41261,825.0,6.46833713,43
1391299200,828.99,835.0,814.86431,814.86431,7.24707014,33
1391385600,814.86431,819.8,803.64931,819.78,7.27266388,95
1391472000,808.0,819.78,799.579,802.4,11.42593687,169
1391558400,802.4,815.89934,802.4,802.5,16.58783411,119
1391644800,802.5,803.72713,767.60884,767.60884,33.59212509,300
1391731200,775.2051,775.2051,666.35039,714.12206,64.82321221,842
1391817600,711.41118,730.0,680.01,699.30255,31.04225383,298
1391904000,692.37535,756.0998,684.85098,689.0,38.29127444,376
1391990400,686.83613,748.0,550.0,690.2,29.85666843,472
1392076800,690.2,720.0,660.0,714.56111,33.33127352,425
1392163200,709.93,709.93,651.30901,670.6659,17.64185053,112
1392249600,671.0,680.0,595.6295,623.94582,44.67622419,451
1392336000,629.07483,710.0,586.43,670.33964,42.44993091,458
1392422400,667.04394,682.78028,646.87689,659.2834,12.18856928,212
1392508800,665.80764,668.82486,600.0,624.73111,21.45359725,384
1392595200,636.26205,679.05833,593.67544,638.1016,36.38625764,298
1392681600,639.69685,652.50738,623.0,636.5201,20.84473994,206
1392768000,634.9328,640.0,602.90667,630.16179,13.0034361,95
1392854400,631.74114,641.3624,561.14602,561.14602,52.55553649,487
1392940800,567.26572,597.05351,547.72277,572.2744,25.78998983,287
1393027200,580.86,620.9,567.54517,610.04308,13.25737802,151
1393113600,610.11854,650.27996,600.91198,616.88,21.04015547,179
1393200000,610.97061,616.90079,540.63608,572.0,29.69798167,366
1393286400,565.38324,568.09339,450.0,535.59831,60.1436847,595
1393372800,540.89861,650.0,540.89861,587.27133,105.9319009,748
1393459200,599.00654,629.9,580.5,596.48629,45.76669364,571
1393545600,589.08864,599.0,570.0,573.94119,29.32087731,218
1393632000,570.0,605.0,550.0,575.0,8.04168109,84
1393718400,575.0,588.079,572.41339,578.0,2.16169433,25
1393804800,583.73562,700.0,583.73562,666.9435,67.8440946,300
1393891200,675.0,720.0,661.47675,680.6,27.72139328,341
1393977600,680.6,690.17141,660.01,680.99,5.23012654,58
1394064000,670.01,693.0,660.1,666.70413,7.41231484,63
1394150400,670.0829,680.463,628.73046,636.20048,10.85544957,126
1394236800,648.91429,667.98953,623.0,636.0088,4.19914366,70
1394323200,642.401,658.0,629.05259,647.9349,2.01748158,24
1394409600,641.99,684.5,630.0,642.0757,6.30764832,112
1394496000,646.93423,665.93423,560.0,641.0,18.48654959,107
1394582400,648.14505,660.0,550.275,632.31094,8.3160946,157
1394668800,644.429,657.99101,620.0,653.39758,4.38727322,44
1394755200,653.39758,654.91385,550.0,631.23955,24.63109263,56
1394841600,631.25,646.0,618.29313,646.0,3.19846133,32
1394928000,646.0469,652.0,639.0,651.95,7.61949564,18
1395014400,641.14149,641.14149,616.00101,637.73128,1.9084555,15
1395100800,628.0,633.989,610.01,619.78308,9.0488114,62
1395187200,622.0,633.663,612.22,620.062,5.52856344,46
1395273600,621.08659,625.01788,590.0,590.0,7.82790364,94
1395360000,590.0,615.22654,580.0,590.0,16.27100015,285
1395446400,590.0,596.0,554.05,572.29918,11.83805962,155
1395532800,576.36897,596.0,566.35804,568.53521,1.31873908,46
